province,naics_3digit,year,emissions,export_value,carbon_intensity,eite,us_industry,treatment,carbon_price,wti_usd_per_bbl,wcs_usd_per_bbl,differential_usd_per_bbl,log_wti,wcs_discount,Oil and gas extraction,Petroleum and coal products,Chemical products,Primary metals,Nonmetallic mineral products,Manufacturing,Mining,Utilities,"Agriculture, forestry, fishing, and hunting",emissions_intensity,log_intensity,log_us_oil_and_gas_extraction,log_us_petroleum_and_coal_products,log_us_chemical_products,log_us_primary_metals,log_us_nonmetallic_mineral_products,log_us_manufacturing,log_us_mining,log_us_utilities
Quebec,321,2021,9563.356,5396040.0,0.0017722915323085497,0,Manufacturing,1,20.4,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.0017722915323085497,-6.335481918712625,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Quebec,321,2022,26826.516,5095099.0,0.0052651608928491345,0,Manufacturing,1,29.9,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.0052651608928491345,-5.2466435749174085,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Quebec,321,2023,19797.79177,3498773.0,0.005658495641184593,0,Manufacturing,1,34.8,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.005658495641184593,-5.17459720987145,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Quebec,322,2007,489975.6839,6684117.0,0.0733044744578718,0,Manufacturing,1,3.5,72.34,57.34,15.0,4.281377226523952,15.0,262418,168942,298764,112345,78456,2103489,398712,312456,164214,0.0733044744578718,-2.613133628871114,12.477693931260342,12.037310739733964,12.607409243054558,11.62932977284033,11.270293237072156,14.559107952619433,12.895994630734425,12.652218938245342
Quebec,322,2008,284065.414,7036410.0,0.04037078766017893,0,Manufacturing,1,3.5,99.67,79.67,20.0,4.601864728979365,20.0,248912,142567,276543,98765,72345,1987654,378945,305678,162895,0.04037078766017893,-3.209648833280156,12.424854699326902,11.8675673436316,12.53012160322397,11.500498569962101,11.189201621171183,14.502465606785602,12.845146354800312,12.630287539309531
Quebec,322,2009,491052.266139,6282834.0,0.07815776545089713,0,Manufacturing,1,3.5,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,0.07815776545089713,-2.5490258610767516,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Quebec,322,2010,236082.127381,5970915.0,0.03953868500572533,0,Manufacturing,1,3.5,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,0.03953868500572533,-3.230475719108704,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Quebec,322,2011,256154.00329999998,4636620.0,0.05524584790212369,0,Manufacturing,1,3.5,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,0.05524584790212369,-2.8959620925010436,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Quebec,322,2012,635514.3193,5427484.0,0.11709188259235455,0,Manufacturing,1,3.5,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,0.11709188259235455,-2.1447963310856304,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Quebec,322,2013,646483.45121,5834997.0,0.11079413600553507,0,Manufacturing,1,11.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,0.11079413600553507,-2.200081430207255,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Quebec,322,2014,555614.72316,6558278.0,0.08471960523172627,0,Manufacturing,1,11.5,93.17,68.17,25.0,4.534425781462334,25.0,367890,210987,321098,145678,98765,2289012,498765,345678,367890,0.08471960523172627,-2.468408237382016,12.815539259424181,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.11989032192193,12.753262984891322
Quebec,322,2015,639480.30677,6548721.0,0.09764964895739218,0,Manufacturing,1,12.3,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,0.09764964895739218,-2.3263692165722887,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Quebec,322,2016,582161.3533,6558986.0,0.08875782831369226,0,Manufacturing,1,12.6,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,0.08875782831369226,-2.421843648165101,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Quebec,322,2017,863951.06117,6448009.0,0.1339872604349445,0,Manufacturing,1,14.6,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.1339872604349445,-2.010010554931807,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Quebec,322,2018,951450.51757,7262769.0,0.13100382479049918,0,Manufacturing,1,14.8,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.13100382479049918,-2.0325287593331662,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Quebec,322,2019,938694.95135,6789389.0,0.13825912042303978,0,Manufacturing,1,16.5,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.13825912042303978,-1.9786256702454177,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Quebec,322,2020,863772.158866,6073053.0,0.14223030144243065,0,Manufacturing,1,17.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.14223030144243065,-1.9503076940010606,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Quebec,322,2021,792842.03221,6169649.0,0.1285068295149159,0,Manufacturing,1,20.4,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.1285068295149159,-2.051773228083167,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Quebec,322,2022,801606.86472,7627992.0,0.105087533484552,0,Manufacturing,1,29.9,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.105087533484552,-2.2529616238858066,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Quebec,322,2023,764697.59497,7365210.0,0.10382563361667843,0,Manufacturing,1,34.8,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.10382563361667843,-2.2650423867468508,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Quebec,324,2007,1518397.477,1067119.0,1.4228942385981105,1,Petroleum and coal products,1,3.5,72.34,57.34,15.0,4.281377226523952,15.0,262418,168942,298764,112345,78456,2103489,398712,312456,164214,1.4228942385981105,0.3526929935052359,12.477693931260342,12.037310739733964,12.607409243054558,11.62932977284033,11.270293237072156,14.559107952619433,12.895994630734425,12.652218938245342
Quebec,324,2008,2371592.766,1164215.0,2.0370745661222047,1,Petroleum and coal products,1,3.5,99.67,79.67,20.0,4.601864728979365,20.0,248912,142567,276543,98765,72345,1987654,378945,305678,162895,2.0370745661222047,0.711514742427516,12.424854699326902,11.8675673436316,12.53012160322397,11.500498569962101,11.189201621171183,14.502465606785602,12.845146354800312,12.630287539309531
Quebec,324,2009,3886509.188,1008278.0,3.854600802552615,1,Petroleum and coal products,1,3.5,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,3.854600802552615,1.349267448489251,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Quebec,324,2010,3425156.4170000004,502183.0,6.82053438087944,1,Petroleum and coal products,1,3.5,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,6.82053438087944,1.9199378237534406,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Quebec,324,2011,2507190.675,1374437.0,1.8241583099102947,1,Petroleum and coal products,1,3.5,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,1.8241583099102947,0.6011186805998473,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Quebec,324,2012,2469687.768,2405020.0,1.0268886612165278,1,Petroleum and coal products,1,3.5,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,1.0268886612165278,0.026533513401026738,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Quebec,324,2013,2393154.381,1927317.0,1.2417025227291403,1,Petroleum and coal products,1,11.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,1.2417025227291403,0.21648344011222062,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Quebec,324,2014,2464117.4069999997,1231210.0,2.001378649457037,1,Petroleum and coal products,1,11.5,93.17,68.17,25.0,4.534425781462334,25.0,367890,210987,321098,145678,98765,2289012,498765,345678,367890,2.001378649457037,0.6938362678132985,12.815539259424181,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.11989032192193,12.753262984891322
Quebec,324,2015,2551729.5820000004,745081.0,3.424768021190415,1,Petroleum and coal products,1,12.3,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,3.424768021190415,1.2310337383810432,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Quebec,324,2016,2470010.991,1261448.0,1.9580759500177904,1,Petroleum and coal products,1,12.6,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,1.9580759500177904,0.6719623329463132,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Quebec,324,2017,2550114.124,1482013.0,1.7207096860812146,1,Petroleum and coal products,1,14.6,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,1.7207096860812146,0.5427368139127641,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Quebec,324,2018,2371296.408,1840532.0,1.2883755392455614,1,Petroleum and coal products,1,14.8,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,1.2883755392455614,0.2533821529217867,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Quebec,324,2019,2487069.51,2075543.0,1.1982741431995394,1,Petroleum and coal products,1,16.5,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,1.1982741431995394,0.18088230757111534,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Quebec,324,2020,2300095.284,1493442.0,1.5401303056954738,1,Petroleum and coal products,1,17.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,1.5401303056954738,0.4318670269339378,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Quebec,324,2021,2360083.641,2402082.0,0.9825158512486325,1,Petroleum and coal products,1,20.4,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.9825158512486325,-0.017638801782471257,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Quebec,324,2022,1289085.132,4387016.0,0.2938409916899565,1,Petroleum and coal products,1,29.9,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.2938409916899565,-1.2247165025446327,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Quebec,324,2023,2477172.5530000003,3689326.0,0.6714431180652859,1,Petroleum and coal products,1,34.8,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.6714431180652859,-0.39832597537037023,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Quebec,325,2007,497393.06068000005,2847295.0,0.17468968290248302,1,Chemical products,1,3.5,72.34,57.34,15.0,4.281377226523952,15.0,262418,168942,298764,112345,78456,2103489,398712,312456,164214,0.17468968290248302,-1.744744119667957,12.477693931260342,12.037310739733964,12.607409243054558,11.62932977284033,11.270293237072156,14.559107952619433,12.895994630734425,12.652218938245342
Quebec,325,2008,172292.603902,2952299.0,0.058358792216486766,1,Chemical products,1,3.5,99.67,79.67,20.0,4.601864728979365,20.0,248912,142567,276543,98765,72345,1987654,378945,305678,162895,0.058358792216486766,-2.8411452509411776,12.424854699326902,11.8675673436316,12.53012160322397,11.500498569962101,11.189201621171183,14.502465606785602,12.845146354800312,12.630287539309531
Quebec,325,2009,319100.1585,3347732.0,0.09531831057560902,1,Chemical products,1,3.5,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,0.09531831057560902,-2.3505333506223742,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Quebec,325,2010,395945.78099999996,4135511.0,0.09574289150721742,1,Chemical products,1,3.5,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,0.09574289150721742,-2.3460888938108164,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Quebec,325,2011,367909.469,3557310.0,0.10342350512041305,1,Chemical products,1,3.5,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,0.10342350512041305,-2.268923020493887,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Quebec,325,2012,347021.4096,3909276.0,0.08876871563939494,1,Chemical products,1,3.5,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,0.08876871563939494,-2.4217209924148806,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Quebec,325,2013,337204.82254,3801349.0,0.08870662034449121,1,Chemical products,1,11.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,0.08870662034449121,-2.42242075497167,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Quebec,325,2014,349061.29596,4097961.0,0.08517926255518656,1,Chemical products,1,11.5,93.17,68.17,25.0,4.534425781462334,25.0,367890,210987,321098,145678,98765,2289012,498765,345678,367890,0.08517926255518656,-2.4629972720123767,12.815539259424181,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.11989032192193,12.753262984891322
Quebec,325,2015,397719.89936000004,5299521.0,0.07504827310995182,1,Chemical products,1,12.3,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,0.07504827310995182,-2.5896237310281323,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Quebec,325,2016,515089.29157999996,4543785.0,0.11336128174636048,1,Chemical products,1,12.6,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,0.11336128174636048,-2.177175376797363,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Quebec,325,2017,693122.51313,4334540.0,0.15990682128434391,1,Chemical products,1,14.6,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.15990682128434391,-1.833164000362672,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Quebec,325,2018,708088.40343,4907386.0,0.14429034182961267,1,Chemical products,1,14.8,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.14429034182961267,-1.935927746630019,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Quebec,325,2019,660251.21286,4985001.0,0.13244755875873795,1,Chemical products,1,16.5,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.13244755875873795,-2.021568494851526,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Quebec,325,2020,577161.7819,5127426.0,0.11256364926571097,1,Chemical products,1,17.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.11256364926571097,-2.1842364460751105,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Quebec,325,2021,648096.80863,5537306.0,0.11704189882767593,1,Chemical products,1,20.4,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.11704189882767593,-2.1452232986520774,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Quebec,325,2022,652109.9118,6843701.0,0.09528614879579116,1,Chemical products,1,29.9,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.09528614879579116,-2.3508708220564545,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Quebec,325,2023,829698.38951,7003570.0,0.11846792271796834,1,Chemical products,1,34.8,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.11846792271796834,-2.13311304941442,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Quebec,326,2009,278160.26713,2027048.0,0.1372243119698511,0,Manufacturing,1,3.5,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,0.1372243119698511,-1.986138378442149,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Quebec,326,2010,568658.231,2129492.0,0.2670393835711677,0,Manufacturing,1,3.5,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,0.2670393835711677,-1.3203591274476707,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Quebec,326,2011,590451.3683,2231963.0,0.26454352885766275,0,Manufacturing,1,3.5,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,0.26454352885766275,-1.329749470873666,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Quebec,326,2012,517107.0611,2419066.0,0.21376310571922646,0,Manufacturing,1,3.5,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,0.21376310571922646,-1.5428868597385288,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Quebec,326,2013,399176.1706,2233659.0,0.1787095391909962,0,Manufacturing,1,11.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,0.1787095391909962,-1.7219934772062382,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Quebec,326,2015,336121.6413,2168996.0,0.1549664643456443,0,Manufacturing,1,12.3,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,0.1549664643456443,-1.864546544532248,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Quebec,326,2016,285134.925,2655199.0,0.10738740297804143,0,Manufacturing,1,12.6,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,0.10738740297804143,-2.231312394493715,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Quebec,326,2017,337038.8406,2666939.0,0.12637665900865136,0,Manufacturing,1,14.6,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.12637665900865136,-2.0684884740627716,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Quebec,326,2018,356442.0828,2734938.0,0.13032912731472146,0,Manufacturing,1,14.8,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.13032912731472146,-2.037692279428155,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Quebec,326,2019,321542.7311,2936652.0,0.10949296379002024,0,Manufacturing,1,16.5,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.10949296379002024,-2.211894989415577,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Quebec,326,2020,266681.2166,2839086.0,0.0939320670807105,0,Manufacturing,1,17.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.0939320670807105,-2.365183448609631,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Quebec,326,2021,219727.6687,3297350.0,0.06663765408583662,0,Manufacturing,1,20.4,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.06663765408583662,-2.7084854845367508,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Quebec,326,2022,220699.0058,3704749.0,0.05957191858340213,0,Manufacturing,1,29.9,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.05957191858340213,-2.8205709806518198,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Quebec,326,2023,76477.23114,3648458.0,0.020961521590759452,0,Manufacturing,1,34.8,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.020961521590759452,-3.8650668271852022,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Quebec,327,2007,2491349.6114999996,606693.0,4.106441992071597,1,Nonmetallic mineral products,1,3.5,72.34,57.34,15.0,4.281377226523952,15.0,262418,168942,298764,112345,78456,2103489,398712,312456,164214,4.106441992071597,1.412556958217807,12.477693931260342,12.037310739733964,12.607409243054558,11.62932977284033,11.270293237072156,14.559107952619433,12.895994630734425,12.652218938245342
Quebec,327,2008,2190897.4193,517057.0,4.237245447398958,1,Nonmetallic mineral products,1,3.5,99.67,79.67,20.0,4.601864728979365,20.0,248912,142567,276543,98765,72345,1987654,378945,305678,162895,4.237245447398958,1.4439133994919338,12.424854699326902,11.8675673436316,12.53012160322397,11.500498569962101,11.189201621171183,14.502465606785602,12.845146354800312,12.630287539309531
Quebec,327,2009,2915671.00624,375717.0,7.760285018330924,1,Nonmetallic mineral products,1,3.5,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,7.760285018330924,2.0490190626869844,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Quebec,327,2010,3043670.6753000002,305023.0,9.978495638984672,1,Nonmetallic mineral products,1,3.5,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,9.978495638984672,2.300432341384636,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Quebec,327,2011,3199329.79585,319467.0,10.01458615706782,1,Nonmetallic mineral products,1,3.5,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,10.01458615706782,2.304042645954238,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Quebec,327,2012,2238623.01949,327146.0,6.842886721779135,1,Nonmetallic mineral products,1,3.5,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,6.842886721779135,1.9232096779504173,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
Quebec,327,2013,2251461.47809,306594.0,7.343462292421432,1,Nonmetallic mineral products,1,11.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,7.343462292421432,1.9938104333747977,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
